#mean:3866.35 standard variance:1853.34,,,
"#""Time""",Internet traffic data (in bits) from an ISP. Aggregated traffic in the United Kingdom academic network backbone. It was collected between 19 November 2004, at 09:30 hours and 27 January 2005, at 11:11 hours. Data collected at five minute intervals.
2004-11-21 16:40:00,0.802111,,
2004-11-21 16:45:00,0.80389,,
2004-11-21 16:50:00,0.731589,,
2004-11-21 16:55:00,0.645593,,
2004-11-21 17:00:00,0.742326,,
2004-11-21 17:05:00,0.834182,,
2004-11-21 17:10:00,0.955159,,
2004-11-21 17:15:00,1.10555,,
2004-11-21 17:20:00,1.06204,,
2004-11-21 17:25:00,1.02437,,
2004-11-21 17:30:00,1.09194,,
2004-11-21 17:35:00,1.09014,,
2004-11-21 17:40:00,1.14392,,
2004-11-21 17:45:00,1.10477,,
2004-11-21 17:50:00,1.05535,,
2004-11-21 17:55:00,1.00231,,
2004-11-21 18:00:00,1.02794,,
2004-11-21 18:05:00,1.10486,,
2004-11-21 18:10:00,1.11322,,
2004-11-21 18:15:00,1.07474,,
2004-11-21 18:20:00,1.09309,,
2004-11-21 18:25:00,1.19074,,
2004-11-21 18:30:00,1.21038,,
2004-11-21 18:35:00,1.16143,,
2004-11-21 18:40:00,1.20524,,
2004-11-21 18:45:00,1.1755,,
2004-11-21 18:50:00,1.20816,,
2004-11-21 18:55:00,1.15711,,
2004-11-21 19:00:00,1.10623,,
2004-11-21 19:05:00,1.08271,,
2004-11-21 19:10:00,1.0464,,
2004-11-21 19:15:00,0.969167,,
2004-11-21 19:20:00,1.04839,,
2004-11-21 19:25:00,1.07085,,
2004-11-21 19:30:00,1.08595,,
2004-11-21 19:35:00,1.08477,,
2004-11-21 19:40:00,1.10932,,
2004-11-21 19:45:00,1.10111,,
2004-11-21 19:50:00,1.1438,,
2004-11-21 19:55:00,1.15618,,
2004-11-21 20:00:00,1.16227,,
2004-11-21 20:05:00,1.21953,,
2004-11-21 20:10:00,1.20056,,
2004-11-21 20:15:00,1.17735,,
2004-11-21 20:20:00,1.25842,,
2004-11-21 20:25:00,1.28342,,
2004-11-21 20:30:00,1.2757,,
2004-11-21 20:35:00,1.19618,,
2004-11-21 20:40:00,1.13678,,
2004-11-21 20:45:00,1.08189,,
2004-11-21 20:50:00,1.15958,,
2004-11-21 20:55:00,1.23134,,
2004-11-21 21:00:00,1.24828,,
2004-11-21 21:05:00,1.10533,,
2004-11-21 21:10:00,1.07047,,
2004-11-21 21:15:00,1.13317,,
2004-11-21 21:20:00,1.16867,,
2004-11-21 21:25:00,1.15866,,
2004-11-21 21:30:00,1.12991,,
2004-11-21 21:35:00,1.11079,,
2004-11-21 21:40:00,1.13881,,
2004-11-21 21:45:00,0.98971,,
2004-11-21 21:50:00,1.03003,,
2004-11-21 21:55:00,0.976056,,
2004-11-21 22:00:00,1.06346,,
2004-11-21 22:05:00,1.13976,,
2004-11-21 22:10:00,1.12139,,
2004-11-21 22:15:00,1.13825,,
2004-11-21 22:20:00,1.17493,,
2004-11-21 22:25:00,1.15494,,
2004-11-21 22:30:00,1.11654,,
2004-11-21 22:35:00,1.07938,,
2004-11-21 22:40:00,1.08957,,
2004-11-21 22:45:00,1.05503,,
2004-11-21 22:50:00,1.10305,,
2004-11-21 22:55:00,1.03491,,
2004-11-21 23:00:00,0.968237,,
2004-11-21 23:05:00,0.993012,,
2004-11-21 23:10:00,1.08635,,
2004-11-21 23:15:00,1.08945,,
2004-11-21 23:20:00,1.07394,,
2004-11-21 23:25:00,1.03166,,
2004-11-21 23:30:00,1.07186,,
2004-11-21 23:35:00,1.01962,,
2004-11-21 23:40:00,0.996092,,
2004-11-21 23:45:00,0.992722,,
2004-11-21 23:50:00,0.959316,,
2004-11-21 23:55:00,0.919236,,
2004-11-22 00:00:00,0.912974,,
2004-11-22 00:05:00,0.870884,,
2004-11-22 00:10:00,0.881744,,
2004-11-22 00:15:00,0.88726,,
2004-11-22 00:20:00,0.88802,,
2004-11-22 00:25:00,0.873472,,
2004-11-22 00:30:00,0.806586,,
2004-11-22 00:35:00,0.738777,,
2004-11-22 00:40:00,0.821503,,
2004-11-22 00:45:00,0.660492,,
2004-11-22 00:50:00,0.772737,,
2004-11-22 00:55:00,0.719616,,
2004-11-22 01:00:00,0.694021,,
2004-11-22 01:05:00,0.64699,,
2004-11-22 01:10:00,0.623494,,
2004-11-22 01:15:00,0.57465,,
2004-11-22 01:20:00,0.55588,,
2004-11-22 01:25:00,0.530171,,
2004-11-22 01:30:00,0.548855,,
2004-11-22 01:35:00,0.510089,,
2004-11-22 01:40:00,0.459814,,
2004-11-22 01:45:00,0.386679,,
2004-11-22 01:50:00,0.34058,,
2004-11-22 01:55:00,0.36428,,
2004-11-22 02:00:00,0.382937,,
2004-11-22 02:05:00,0.351782,,
2004-11-22 02:10:00,0.520822,,
2004-11-22 02:15:00,0.418051,,
2004-11-22 02:20:00,0.314343,,
2004-11-22 02:25:00,0.294073,,
2004-11-22 02:30:00,0.255855,,
2004-11-22 02:35:00,0.199461,,
2004-11-22 02:40:00,0.166381,,
2004-11-22 02:45:00,0.186453,,
2004-11-22 02:50:00,0.13414,,
2004-11-22 02:55:00,0.126966,,
2004-11-22 03:00:00,0.137281,,
2004-11-22 03:05:00,0.106625,,
2004-11-22 03:10:00,0.140292,,
2004-11-22 03:15:00,0.128869,,
2004-11-22 03:20:00,0.100102,,
2004-11-22 03:25:00,0.0775922,,
2004-11-22 03:30:00,0.077833,,
2004-11-22 03:35:00,0.057017,,
2004-11-22 03:40:00,0.0938261,,
2004-11-22 03:45:00,-0.0271337,,
2004-11-22 03:50:00,-0.0276805,,
2004-11-22 03:55:00,-0.139641,,
2004-11-22 04:00:00,-0.138747,,
2004-11-22 04:05:00,-0.139761,,
2004-11-22 04:10:00,-0.0756566,,
2004-11-22 04:15:00,-0.0664892,,
2004-11-22 04:20:00,-0.14059,,
2004-11-22 04:25:00,-0.190455,,
2004-11-22 04:30:00,-0.209725,,
2004-11-22 04:35:00,-0.273264,,
2004-11-22 04:40:00,-0.281364,,
2004-11-22 04:45:00,-0.280981,,
2004-11-22 04:50:00,-0.285879,,
2004-11-22 04:55:00,-0.323952,,
2004-11-22 05:00:00,-0.304637,,
2004-11-22 05:05:00,-0.316802,,
2004-11-22 05:10:00,-0.207468,,
2004-11-22 05:15:00,-0.325012,,
2004-11-22 05:20:00,-0.322875,,
2004-11-22 05:25:00,-0.352355,,
2004-11-22 05:30:00,-0.333862,,
2004-11-22 05:35:00,-0.380638,,
2004-11-22 05:40:00,-0.410752,,
2004-11-22 05:45:00,-0.435691,,
2004-11-22 05:50:00,-0.379796,,
2004-11-22 05:55:00,-0.433502,,
2004-11-22 06:00:00,-0.397523,,
2004-11-22 06:05:00,-0.40851,,
2004-11-22 06:10:00,-0.37878,,
2004-11-22 06:15:00,-0.428774,,
2004-11-22 06:20:00,-0.400079,,
2004-11-22 06:25:00,-0.402314,,
2004-11-22 06:30:00,-0.397832,,
2004-11-22 06:35:00,-0.413308,,
2004-11-22 06:40:00,-0.313196,,
2004-11-22 06:45:00,-0.428837,,
2004-11-22 06:50:00,-0.426315,,
2004-11-22 06:55:00,-0.425836,,
2004-11-22 07:00:00,-0.399024,,
2004-11-22 07:05:00,-0.423769,,
2004-11-22 07:10:00,-0.38516,,
2004-11-22 07:15:00,-0.394789,,
2004-11-22 07:20:00,-0.35693,,
2004-11-22 07:25:00,-0.344823,,
2004-11-22 07:30:00,-0.29946,,
2004-11-22 07:35:00,-0.333722,,
2004-11-22 07:40:00,-0.339414,,
2004-11-22 07:45:00,-0.353793,,
2004-11-22 07:50:00,-0.376853,,
2004-11-22 07:55:00,-0.34082,,
2004-11-22 08:00:00,-0.297463,,
2004-11-22 08:05:00,-0.210228,,
2004-11-22 08:10:00,-0.0282702,,
2004-11-22 08:15:00,-0.0760487,,
2004-11-22 08:20:00,-0.0379369,,
2004-11-22 08:25:00,0.00381217,,
2004-11-22 08:30:00,0.0763392,,
2004-11-22 08:35:00,0.187007,,
2004-11-22 08:40:00,0.294619,,
2004-11-22 08:45:00,0.262398,,
2004-11-22 08:50:00,0.332817,,
2004-11-22 08:55:00,0.453534,,
2004-11-22 09:00:00,0.53975,,
2004-11-22 09:05:00,0.584822,,
2004-11-22 09:10:00,0.776061,,
2004-11-22 09:15:00,0.991481,,
2004-11-22 09:20:00,1.2003,,
2004-11-22 09:25:00,1.34619,,
2004-11-22 09:30:00,1.45127,,
2004-11-22 09:35:00,1.51744,,
2004-11-22 09:40:00,1.65785,,
2004-11-22 09:45:00,1.60922,,
2004-11-22 09:50:00,1.68148,,
2004-11-22 09:55:00,1.64265,,
2004-11-22 10:00:00,1.80667,,
2004-11-22 10:05:00,1.87627,,
2004-11-22 10:10:00,1.86228,,
2004-11-22 10:15:00,1.90579,,
2004-11-22 10:20:00,2.07463,,
2004-11-22 10:25:00,2.13912,,
2004-11-22 10:30:00,2.23361,,
2004-11-22 10:35:00,2.35851,,
2004-11-22 10:40:00,2.38307,,
2004-11-22 10:45:00,2.31918,,
2004-11-22 10:50:00,2.31149,,
2004-11-22 10:55:00,2.34525,,
2004-11-22 11:00:00,2.42587,,
2004-11-22 11:05:00,2.46655,,
2004-11-22 11:10:00,2.41748,,
2004-11-22 11:15:00,2.42302,,
2004-11-22 11:20:00,2.39452,,
2004-11-22 11:25:00,2.56678,,
2004-11-22 11:30:00,2.91209,,
2004-11-22 11:35:00,2.81784,,
2004-11-22 11:40:00,2.80317,,
2004-11-22 11:45:00,2.79607,,
2004-11-22 11:50:00,2.81351,,
2004-11-22 11:55:00,2.84488,,
2004-11-22 12:00:00,2.97591,,
2004-11-22 12:05:00,2.9074,,
2004-11-22 12:10:00,2.75434,,
2004-11-22 12:15:00,2.76756,,
2004-11-22 12:20:00,2.81692,,
2004-11-22 12:25:00,2.92412,,
2004-11-22 12:30:00,2.99867,,
2004-11-22 12:35:00,2.92078,,
2004-11-22 12:40:00,2.97528,,
2004-11-22 12:45:00,2.98336,,
2004-11-22 12:50:00,3.0259,,
2004-11-22 12:55:00,2.98121,,
2004-11-22 13:00:00,3.05216,,
2004-11-22 13:05:00,3.02998,,
2004-11-22 13:10:00,3.03013,,
2004-11-22 13:15:00,2.96685,,
2004-11-22 13:20:00,3.03067,,
2004-11-22 13:25:00,3.21938,,
2004-11-22 13:30:00,3.35318,,
2004-11-22 13:35:00,3.42055,,
2004-11-22 13:40:00,3.4922,,
2004-11-22 13:45:00,3.45509,,
2004-11-22 13:50:00,3.5021,,
2004-11-22 13:55:00,3.60561,,
2004-11-22 14:00:00,3.4475,,
2004-11-22 14:05:00,3.3605,,
2004-11-22 14:10:00,3.43495,,
2004-11-22 14:15:00,3.35401,,
2004-11-22 14:20:00,3.36765,,
2004-11-22 14:25:00,3.41659,,
2004-11-22 14:30:00,3.38145,,
2004-11-22 14:35:00,3.5316,,
2004-11-22 14:40:00,3.51074,,
2004-11-22 14:45:00,3.52763,,
2004-11-22 14:50:00,3.54032,,
2004-11-22 14:55:00,3.49201,,
2004-11-22 15:00:00,3.45071,,
2004-11-22 15:05:00,3.38557,,
2004-11-22 15:10:00,3.34141,,
2004-11-22 15:15:00,3.3443,,
2004-11-22 15:20:00,3.32286,,
2004-11-22 15:25:00,3.32323,,
2004-11-22 15:30:00,3.41298,,
2004-11-22 15:35:00,3.51971,,
2004-11-22 15:40:00,3.53914,,
2004-11-22 15:45:00,3.41968,,
2004-11-22 15:50:00,3.38889,,
2004-11-22 15:55:00,3.39845,,
2004-11-22 16:00:00,3.4381,,
2004-11-22 16:05:00,3.31475,,
2004-11-22 16:10:00,3.33821,,
2004-11-22 16:15:00,3.23895,,
2004-11-22 16:20:00,3.14317,,
2004-11-22 16:25:00,3.07894,,
2004-11-22 16:30:00,3.1057,,
2004-11-22 16:35:00,3.13611,,
2004-11-22 16:40:00,3.06097,,
2004-11-22 16:45:00,3.10927,,
2004-11-22 16:50:00,3.12338,,
2004-11-22 16:55:00,3.13918,,
2004-11-22 17:00:00,3.12124,,
2004-11-22 17:05:00,3.0183,,
2004-11-22 17:10:00,2.87269,,
2004-11-22 17:15:00,2.7892,,
2004-11-22 17:20:00,2.65342,,
2004-11-22 17:25:00,2.65168,,
2004-11-22 17:30:00,2.63732,,
2004-11-22 17:35:00,2.60368,,
2004-11-22 17:40:00,2.58201,,
2004-11-22 17:45:00,2.52053,,
2004-11-22 17:50:00,2.51461,,
2004-11-22 17:55:00,2.49847,,
2004-11-22 18:00:00,2.52332,,
2004-11-22 18:05:00,2.49038,,
2004-11-22 18:10:00,2.47434,,
2004-11-22 18:15:00,2.42872,,
2004-11-22 18:20:00,2.44944,,
2004-11-22 18:25:00,2.28548,,
2004-11-22 18:30:00,2.30529,,
2004-11-22 18:35:00,2.19724,,
2004-11-22 18:40:00,2.21584,,
2004-11-22 18:45:00,2.14312,,
2004-11-22 18:50:00,2.13714,,
2004-11-22 18:55:00,2.21467,,
2004-11-22 19:00:00,2.06458,,
2004-11-22 19:05:00,2.03183,,
2004-11-22 19:10:00,2.07452,,
2004-11-22 19:15:00,2.01223,,
2004-11-22 19:20:00,2.00098,,
2004-11-22 19:25:00,1.99861,,
2004-11-22 19:30:00,2.05176,,
2004-11-22 19:35:00,2.03455,,
2004-11-22 19:40:00,2.05652,,
2004-11-22 19:45:00,2.04542,,
2004-11-22 19:50:00,1.9792,,
2004-11-22 19:55:00,1.9666,,
2004-11-22 20:00:00,1.92355,,
2004-11-22 20:05:00,1.85049,,
2004-11-22 20:10:00,1.83354,,
2004-11-22 20:15:00,1.7649,,
2004-11-22 20:20:00,1.79607,,
2004-11-22 20:25:00,1.83235,,
2004-11-22 20:30:00,1.73973,,
2004-11-22 20:35:00,1.78153,,
2004-11-22 20:40:00,1.88104,,
2004-11-22 20:45:00,1.8988,,
2004-11-22 20:50:00,1.78498,,
2004-11-22 20:55:00,1.69531,,
2004-11-22 21:00:00,1.62938,,
2004-11-22 21:05:00,1.61985,,
2004-11-22 21:10:00,1.62356,,
2004-11-22 21:15:00,1.63176,,
2004-11-22 21:20:00,1.62287,,
2004-11-22 21:25:00,1.59071,,
2004-11-22 21:30:00,1.56431,,
2004-11-22 21:35:00,1.57375,,
2004-11-22 21:40:00,1.64023,,
2004-11-22 21:45:00,1.61009,,
2004-11-22 21:50:00,1.63114,,
2004-11-22 21:55:00,1.52361,,
2004-11-22 22:00:00,1.536,,
2004-11-22 22:05:00,1.44948,,
2004-11-22 22:10:00,1.45655,,
2004-11-22 22:15:00,1.51084,,
2004-11-22 22:20:00,1.57211,,
2004-11-22 22:25:00,1.61818,,
2004-11-22 22:30:00,1.60538,,
2004-11-22 22:35:00,1.49907,,
2004-11-22 22:40:00,1.46856,,
2004-11-22 22:45:00,1.49061,,
2004-11-22 22:50:00,1.49337,,
2004-11-22 22:55:00,1.43394,,
2004-11-22 23:00:00,1.48188,,
2004-11-22 23:05:00,1.47982,,
2004-11-22 23:10:00,1.49895,,
2004-11-22 23:15:00,1.42687,,
2004-11-22 23:20:00,1.3943,,
2004-11-22 23:25:00,1.40105,,
2004-11-22 23:30:00,1.43879,,
2004-11-22 23:35:00,1.4139,,
2004-11-22 23:40:00,1.35157,,
2004-11-22 23:45:00,1.33419,,
2004-11-22 23:50:00,1.30989,,
2004-11-22 23:55:00,1.29752,,
2004-11-23 00:00:00,1.26284,,
2004-11-23 00:05:00,1.22349,,
2004-11-23 00:10:00,1.29949,,
2004-11-23 00:15:00,1.26193,,
2004-11-23 00:20:00,1.25223,,
2004-11-23 00:25:00,1.24418,,
2004-11-23 00:30:00,1.15911,,
2004-11-23 00:35:00,1.12621,,
2004-11-23 00:40:00,1.08618,,
2004-11-23 00:45:00,1.05879,,
2004-11-23 00:50:00,1.0963,,
2004-11-23 00:55:00,1.07183,,
2004-11-23 01:00:00,1.05076,,
2004-11-23 01:05:00,1.05602,,
2004-11-23 01:10:00,1.07127,,
2004-11-23 01:15:00,0.933844,,
2004-11-23 01:20:00,0.920281,,
2004-11-23 01:25:00,0.940708,,
2004-11-23 01:30:00,0.861979,,
2004-11-23 01:35:00,0.790972,,
2004-11-23 01:40:00,0.806152,,
2004-11-23 01:45:00,0.743404,,
2004-11-23 01:50:00,0.710476,,
2004-11-23 01:55:00,0.71379,,
2004-11-23 02:00:00,0.629036,,
2004-11-23 02:05:00,0.591395,,
2004-11-23 02:10:00,0.678966,,
2004-11-23 02:15:00,0.55131,,
2004-11-23 02:20:00,0.519853,,
2004-11-23 02:25:00,0.51233,,
2004-11-23 02:30:00,0.514584,,
2004-11-23 02:35:00,0.492078,,
2004-11-23 02:40:00,0.474321,,
2004-11-23 02:45:00,0.39329,,
2004-11-23 02:50:00,0.441192,,
2004-11-23 02:55:00,0.339644,,
2004-11-23 03:00:00,0.318744,,
2004-11-23 03:05:00,0.325463,,
2004-11-23 03:10:00,0.373339,,
2004-11-23 03:15:00,0.37897,,
2004-11-23 03:20:00,0.322009,,
2004-11-23 03:25:00,0.349056,,
2004-11-23 03:30:00,0.309525,,
2004-11-23 03:35:00,0.246829,,
2004-11-23 03:40:00,0.261309,,
2004-11-23 03:45:00,0.212125,,
2004-11-23 03:50:00,0.181883,,
2004-11-23 03:55:00,0.106578,,
2004-11-23 04:00:00,0.101357,,
2004-11-23 04:05:00,0.0645178,,
2004-11-23 04:10:00,0.165625,,
2004-11-23 04:15:00,0.146427,,
2004-11-23 04:20:00,0.0798221,,
2004-11-23 04:25:00,0.0486124,,
2004-11-23 04:30:00,0.00316456,,
2004-11-23 04:35:00,-0.00806801,,
2004-11-23 04:40:00,0.0274063,,
2004-11-23 04:45:00,0.0312204,,
2004-11-23 04:50:00,0.0125148,,
2004-11-23 04:55:00,0.00383793,,
2004-11-23 05:00:00,0.00592227,,
2004-11-23 05:05:00,-0.0184303,,
2004-11-23 05:10:00,0.0490488,,
2004-11-23 05:15:00,-0.0664543,,
2004-11-23 05:20:00,-0.0904292,,
2004-11-23 05:25:00,-0.00796525,,
2004-11-23 05:30:00,-0.0862391,,
2004-11-23 05:35:00,-0.0812124,,
2004-11-23 05:40:00,-0.0645686,,
2004-11-23 05:45:00,-0.131421,,
2004-11-23 05:50:00,-0.151116,,
2004-11-23 05:55:00,-0.1491,,
2004-11-23 06:00:00,-0.162966,,
2004-11-23 06:05:00,-0.184741,,
2004-11-23 06:10:00,-0.148533,,
2004-11-23 06:15:00,-0.186038,,
2004-11-23 06:20:00,-0.12983,,
2004-11-23 06:25:00,-0.108082,,
2004-11-23 06:30:00,-0.0295394,,
2004-11-23 06:35:00,-0.0643985,,
2004-11-23 06:40:00,-0.023142,,
2004-11-23 06:45:00,-0.0884785,,
2004-11-23 06:50:00,-0.165873,,
2004-11-23 06:55:00,-0.186534,,
2004-11-23 07:00:00,-0.147799,,
2004-11-23 07:05:00,-0.13111,,
2004-11-23 07:10:00,-0.072798,,
2004-11-23 07:15:00,-0.136988,,
2004-11-23 07:20:00,-0.177506,,
2004-11-23 07:25:00,-0.137824,,
2004-11-23 07:30:00,-0.0789536,,
2004-11-23 07:35:00,-0.154361,,
2004-11-23 07:40:00,-0.0922267,,
2004-11-23 07:45:00,-0.0772046,,
2004-11-23 07:50:00,-0.0909751,,
2004-11-23 07:55:00,-0.059965,,
2004-11-23 08:00:00,0.0320498,,
2004-11-23 08:05:00,0.084418,,
2004-11-23 08:10:00,0.194577,,
2004-11-23 08:15:00,0.0992712,,
2004-11-23 08:20:00,0.178203,,
2004-11-23 08:25:00,0.24791,,
2004-11-23 08:30:00,0.341142,,
2004-11-23 08:35:00,0.40086,,
2004-11-23 08:40:00,0.454539,,
2004-11-23 08:45:00,0.512813,,
2004-11-23 08:50:00,0.610379,,
2004-11-23 08:55:00,0.721484,,
2004-11-23 09:00:00,0.865479,,
2004-11-23 09:05:00,0.905159,,
2004-11-23 09:10:00,1.09536,,
2004-11-23 09:15:00,1.20808,,
2004-11-23 09:20:00,1.29587,,
2004-11-23 09:25:00,1.51899,,
2004-11-23 09:30:00,1.69486,,
2004-11-23 09:35:00,1.86318,,
2004-11-23 09:40:00,1.94921,,
2004-11-23 09:45:00,1.93425,,
2004-11-23 09:50:00,1.96345,,
2004-11-23 09:55:00,1.94125,,
2004-11-23 10:00:00,1.95205,,
2004-11-23 10:05:00,1.97058,,
2004-11-23 10:10:00,2.02936,,
2004-11-23 10:15:00,2.10401,,
2004-11-23 10:20:00,2.21444,,
2004-11-23 10:25:00,2.33024,,
2004-11-23 10:30:00,2.45175,,
2004-11-23 10:35:00,2.41167,,
2004-11-23 10:40:00,2.53457,,
2004-11-23 10:45:00,2.51499,,
2004-11-23 10:50:00,2.47221,,
2004-11-23 10:55:00,2.41978,,
2004-11-23 11:00:00,2.51845,,
2004-11-23 11:05:00,2.46531,,
2004-11-23 11:10:00,2.61107,,
2004-11-23 11:15:00,2.58762,,
2004-11-23 11:20:00,2.59481,,
2004-11-23 11:25:00,2.61205,,
2004-11-23 11:30:00,2.78863,,
2004-11-23 11:35:00,2.83799,,
2004-11-23 11:40:00,2.84554,,
2004-11-23 11:45:00,2.92485,,
2004-11-23 11:50:00,3.08077,,
2004-11-23 11:55:00,3.0163,,
2004-11-23 12:00:00,3.13936,,
2004-11-23 12:05:00,3.01333,,
2004-11-23 12:10:00,3.11956,,
2004-11-23 12:15:00,3.21111,,
2004-11-23 12:20:00,3.25508,,
2004-11-23 12:25:00,3.19724,,
2004-11-23 12:30:00,3.17714,,
2004-11-23 12:35:00,3.2897,,
2004-11-23 12:40:00,3.36898,,
2004-11-23 12:45:00,3.29283,,
2004-11-23 12:50:00,3.30734,,
2004-11-23 12:55:00,3.25922,,
2004-11-23 13:00:00,3.27293,,
2004-11-23 13:05:00,3.20057,,
2004-11-23 13:10:00,3.25029,,
2004-11-23 13:15:00,3.32001,,
2004-11-23 13:20:00,3.33372,,
2004-11-23 13:25:00,3.32285,,
2004-11-23 13:30:00,3.49229,,
2004-11-23 13:35:00,3.49224,,
2004-11-23 13:40:00,3.67139,,
2004-11-23 13:45:00,3.60836,,
2004-11-23 13:50:00,3.47824,,
2004-11-23 13:55:00,3.51068,,
2004-11-23 14:00:00,3.65694,,
2004-11-23 14:05:00,3.55375,,
2004-11-23 14:10:00,3.57195,,
2004-11-23 14:15:00,3.44575,,
2004-11-23 14:20:00,3.45395,,
2004-11-23 14:25:00,3.50818,,
2004-11-23 14:30:00,3.5235,,
2004-11-23 14:35:00,3.45702,,
2004-11-23 14:40:00,3.49465,,
2004-11-23 14:45:00,3.45482,,
2004-11-23 14:50:00,3.46912,,
2004-11-23 14:55:00,3.43473,,
2004-11-23 15:00:00,3.43071,,
2004-11-23 15:05:00,3.43422,,
2004-11-23 15:10:00,3.39365,,
2004-11-23 15:15:00,3.33773,,
2004-11-23 15:20:00,3.35357,,
2004-11-23 15:25:00,3.36131,,
2004-11-23 15:30:00,3.52057,,
2004-11-23 15:35:00,3.58898,,
2004-11-23 15:40:00,3.55665,,
2004-11-23 15:45:00,3.41373,,
2004-11-23 15:50:00,3.32924,,
2004-11-23 15:55:00,3.31876,,
2004-11-23 16:00:00,3.28049,,
2004-11-23 16:05:00,3.173,,
2004-11-23 16:10:00,3.16866,,
2004-11-23 16:15:00,3.08886,,
2004-11-23 16:20:00,3.08391,,
2004-11-23 16:25:00,3.07217,,
2004-11-23 16:30:00,3.07973,,
2004-11-23 16:35:00,2.90047,,
2004-11-23 16:40:00,2.90796,,
2004-11-23 16:45:00,2.94588,,
2004-11-23 16:50:00,2.876,,
2004-11-23 16:55:00,2.79033,,
2004-11-23 17:00:00,2.76861,,
2004-11-23 17:05:00,2.69556,,
2004-11-23 17:10:00,2.70359,,
2004-11-23 17:15:00,2.57265,,
2004-11-23 17:20:00,2.50325,,
2004-11-23 17:25:00,2.4617,,
2004-11-23 17:30:00,2.51525,,
2004-11-23 17:35:00,2.32037,,
2004-11-23 17:40:00,2.30484,,
2004-11-23 17:45:00,2.25711,,
2004-11-23 17:50:00,2.17891,,
2004-11-23 17:55:00,2.22494,,
2004-11-23 18:00:00,2.31224,,
2004-11-23 18:05:00,2.19908,,
2004-11-23 18:10:00,2.19558,,
2004-11-23 18:15:00,2.25768,,
2004-11-23 18:20:00,2.14103,,
2004-11-23 18:25:00,2.03046,,
2004-11-23 18:30:00,2.11009,,
2004-11-23 18:35:00,2.14677,,
2004-11-23 18:40:00,2.17203,,
2004-11-23 18:45:00,2.09344,,
2004-11-23 18:50:00,1.94162,,
2004-11-23 18:55:00,1.86381,,
2004-11-23 19:00:00,1.83124,,
2004-11-23 19:05:00,1.83623,,
2004-11-23 19:10:00,1.84551,,
2004-11-23 19:15:00,1.81406,,
2004-11-23 19:20:00,1.76839,,
2004-11-23 19:25:00,1.72015,,
2004-11-23 19:30:00,1.73472,,
2004-11-23 19:35:00,1.63989,,
2004-11-23 19:40:00,1.7355,,
2004-11-23 19:45:00,1.72391,,
2004-11-23 19:50:00,1.69349,,
2004-11-23 19:55:00,1.61823,,
2004-11-23 20:00:00,1.6654,,
2004-11-23 20:05:00,1.67082,,
2004-11-23 20:10:00,1.79712,,
2004-11-23 20:15:00,1.74092,,
2004-11-23 20:20:00,1.68516,,
2004-11-23 20:25:00,1.61783,,
2004-11-23 20:30:00,1.5345,,
2004-11-23 20:35:00,1.67368,,
2004-11-23 20:40:00,1.67,,
2004-11-23 20:45:00,1.58267,,
2004-11-23 20:50:00,1.59074,,
2004-11-23 20:55:00,1.58266,,
2004-11-23 21:00:00,1.61109,,
2004-11-23 21:05:00,1.70075,,
2004-11-23 21:10:00,1.71043,,
2004-11-23 21:15:00,1.67919,,
2004-11-23 21:20:00,1.62072,,
2004-11-23 21:25:00,1.46076,,
2004-11-23 21:30:00,1.44414,,
2004-11-23 21:35:00,1.4278,,
2004-11-23 21:40:00,1.5333,,
2004-11-23 21:45:00,1.45165,,
2004-11-23 21:50:00,1.3975,,
2004-11-23 21:55:00,1.42289,,
2004-11-23 22:00:00,1.44498,,
2004-11-23 22:05:00,1.39517,,
2004-11-23 22:10:00,1.37089,,
2004-11-23 22:15:00,1.37331,,
2004-11-23 22:20:00,1.48604,,
2004-11-23 22:25:00,1.5937,,
2004-11-23 22:30:00,1.55639,,
2004-11-23 22:35:00,1.50738,,
2004-11-23 22:40:00,1.55092,,
2004-11-23 22:45:00,1.52291,,
2004-11-23 22:50:00,1.50697,,
2004-11-23 22:55:00,1.49395,,
2004-11-23 23:00:00,1.49087,,
2004-11-23 23:05:00,1.50413,,
2004-11-23 23:10:00,1.54184,,
2004-11-23 23:15:00,1.50689,,
2004-11-23 23:20:00,1.49978,,
2004-11-23 23:25:00,1.55197,,
2004-11-23 23:30:00,1.55176,,
2004-11-23 23:35:00,1.50389,,
2004-11-23 23:40:00,1.469,,
2004-11-23 23:45:00,1.39865,,
2004-11-23 23:50:00,1.34955,,
2004-11-23 23:55:00,1.32912,,
2004-11-24 00:00:00,1.33874,,
2004-11-24 00:05:00,1.36105,,
2004-11-24 00:10:00,1.41203,,
2004-11-24 00:15:00,1.32402,,
2004-11-24 00:20:00,1.29664,,
2004-11-24 00:25:00,1.18667,,
2004-11-24 00:30:00,1.16127,,
2004-11-24 00:35:00,1.18331,,
2004-11-24 00:40:00,1.20869,,
2004-11-24 00:45:00,1.15649,,
2004-11-24 00:50:00,1.14391,,
2004-11-24 00:55:00,1.14969,,
2004-11-24 01:00:00,1.19878,,
2004-11-24 01:05:00,1.13038,,
2004-11-24 01:10:00,1.18124,,
2004-11-24 01:15:00,1.12279,,
2004-11-24 01:20:00,1.10692,,
2004-11-24 01:25:00,1.08802,,
2004-11-24 01:30:00,1.05628,,
2004-11-24 01:35:00,1.02433,,
2004-11-24 01:40:00,0.99044,,
2004-11-24 01:45:00,0.975343,,
2004-11-24 01:50:00,0.965038,,
